,EVENT_ID,STATE
46227,825474,MISSOURI
46228,825475,MISSOURI
46232,822233,NEBRASKA
46233,857089,ARIZONA
46234,857090,ARIZONA
46240,859798,MISSOURI
46241,859799,MISSOURI
46242,859801,MISSOURI
46251,836471,WASHINGTON
46252,836472,WASHINGTON
46253,845008,WASHINGTON
46254,846880,PENNSYLVANIA
46255,844983,LAKE ERIE
46256,844984,LAKE ERIE
46257,844985,LAKE ERIE
46258,844986,LAKE ERIE
46259,844987,LAKE ERIE
46264,859877,TEXAS
46266,845554,Puerto Rico
46267,845555,Puerto Rico
46269,857418,Missouri
46270,857419,MISSOURI
46274,846472,MASSACHUSETTS
46275,846473,MASSACHUSETTS
46276,846474,MASSACHUSETTS
46277,833242,TEXAS
46281,844879,MICHIGAN
46282,846651,MICHIGAN
46297,861196,IDAHO
46300,843955,TEXAS
46301,843956,TEXAS
46302,843957,TEXAS
46305,830566,WEST VIRGINIA
46306,830567,WEST VIRGINIA
46307,830568,WEST VIRGINIA
46308,830536,OHIO
46309,830538,PENNSYLVANIA
46310,842766,ARIZONA
46311,842767,ARIZONA
46313,842770,ARIZONA
46315,843686,ARIZONA
46316,847344,MISSOURI
46317,847346,MISSOURI
46318,847347,MISSOURI
46319,847348,MISSOURI
46320,847349,MISSOURI
46321,845177,PENNSYLVANIA
46322,845181,PENNSYLVANIA
46323,845230,PENNSYLVANIA
46324,845231,PENNSYLVANIA
46325,846036,OHIO
46326,846201,PENNSYLVANIA
46327,846203,PENNSYLVANIA
46328,846204,PENNSYLVANIA
46329,846205,PENNSYLVANIA
46330,846207,PENNSYLVANIA
46331,846208,PENNSYLVANIA
46332,847457,CALIFORNIA
46333,847458,CALIFORNIA
46334,847468,CALIFORNIA
46335,847477,CALIFORNIA
46339,845084,PENNSYLVANIA
46342,846895,PENNSYLVANIA
46343,846897,PENNSYLVANIA
46344,846899,PENNSYLVANIA
46345,846900,PENNSYLVANIA
46346,843834,ARIZONA
46347,843838,ARIZONA
46349,843708,KENTUCKY
46350,843711,KENTUCKY
46353,849876,VIRGINIA
46354,827166,IOWA
46355,827344,IOWA
46363,844796,GULF OF MEXICO
46365,844800,Florida
46366,844801,Florida
46367,844802,GULF OF MEXICO
46368,847991,LAKE ST CLAIR
46369,846751,MICHIGAN
46370,846753,LAKE HURON
46371,847999,LAKE HURON
46372,835716,VIRGINIA
46373,835777,VIRGINIA
46374,835730,VIRGINIA
46375,835815,VIRGINIA
46377,834713,NEW JERSEY
46378,834714,NEW JERSEY
46387,859760,MISSOURI
46388,859761,MISSOURI
46389,859762,MISSOURI
46405,839575,MICHIGAN
46406,839593,MICHIGAN
46407,839603,MICHIGAN
46408,839605,Michigan
46409,839730,MICHIGAN
46415,846572,COLORADO
46416,846573,COLORADO
46417,850264,VIRGINIA
46419,847534,COLORADO
46420,847536,COLORADO
46421,847602,COLORADO
46428,832958,TEXAS
46429,832959,TEXAS
46447,830075,HAWAII
46448,830076,HAWAII
46449,830077,HAWAII
46450,830078,HAWAII
46451,830079,HAWAII
46462,849472,Nevada
46465,828639,Indiana
46466,822630,Nebraska
46467,823764,Maryland
46468,842109,ALABAMA
46469,842110,ALABAMA
46470,842111,ALABAMA
46471,842113,ALABAMA
46472,842115,ALABAMA
46473,842116,ALABAMA
46474,842117,ALABAMA
46475,842119,ALABAMA
46476,827297,MONTANA
46477,827298,MONTANA
46478,828736,NEBRASKA
46483,841812,MONTANA
46484,829119,ATLANTIC SOUTH
46485,829127,ATLANTIC SOUTH
46486,829131,ATLANTIC SOUTH
46487,829135,ATLANTIC SOUTH
46488,829137,ATLANTIC SOUTH
46489,829577,KENTUCKY
46490,829676,NEW MEXICO
46491,832355,GEORGIA
46493,832388,FLORIDA
46494,832412,Florida
46495,832393,Florida
46497,827493,MISSOURI
46509,822201,NEBRASKA
46510,822203,NEBRASKA
46511,838478,MASSACHUSETTS
46512,837701,CALIFORNIA
46513,835614,Ohio
46514,835615,OHIO
46515,835621,Ohio
46516,835744,Ohio
46517,835649,WEST VIRGINIA
46523,859777,MISSOURI
46524,859778,MISSOURI
46525,859779,MISSOURI
46526,822226,NEBRASKA
46527,825466,MISSOURI
46528,825467,MISSOURI
46529,825468,MISSOURI
46533,822227,NEBRASKA
46534,825476,MISSOURI
46535,824445,KANSAS
46536,824447,KANSAS
46537,824448,KANSAS
46538,824449,KANSAS
46539,824450,KANSAS
46547,859802,MISSOURI
46548,859804,MISSOURI
46549,859805,MISSOURI
46552,845037,WASHINGTON
46553,845073,OHIO
46554,845077,OHIO
46555,845079,OHIO
46558,844988,LAKE ERIE
46559,844992,LAKE ERIE
46560,845005,LAKE ERIE
46561,845012,LAKE ERIE
46562,845048,OHIO
46563,845049,OHIO
46564,859833,MISSOURI
46565,859835,MISSOURI
46566,859836,MISSOURI
46570,857967,TEXAS
46573,846475,MASSACHUSETTS
46574,846477,MASSACHUSETTS
46575,846484,MASSACHUSETTS
46590,846822,MISSOURI
46592,846522,NEW YORK
46593,846524,NEW YORK
46599,847043,LOUISIANA
46600,830558,PENNSYLVANIA
46601,843763,MARYLAND
46602,843764,MARYLAND
46603,843748,PENNSYLVANIA
46604,843749,PENNSYLVANIA
46605,843729,ARIZONA
46606,847276,ARIZONA
46612,847355,MISSOURI
46613,847363,MISSOURI
46614,847365,MISSOURI
46615,847366,MISSOURI
46616,847367,MISSOURI
46619,846029,OHIO
46620,846030,OHIO
46621,846072,PENNSYLVANIA
46622,846076,PENNSYLVANIA
46623,846079,PENNSYLVANIA
46624,846080,PENNSYLVANIA
46627,845121,OHIO
46628,845122,OHIO
46629,845124,OHIO
46630,845125,OHIO
46632,847489,CALIFORNIA
46633,847409,MASSACHUSETTS
46634,846894,PENNSYLVANIA
46635,845087,PENNSYLVANIA
46639,845091,PENNSYLVANIA
46640,845092,PENNSYLVANIA
46641,845017,PENNSYLVANIA
46642,845016,PENNSYLVANIA
46645,853566,NEBRASKA
46646,853567,NEBRASKA
46647,853584,NEBRASKA
46648,853568,KANSAS
46649,853569,KANSAS
46650,853570,KANSAS
46651,853571,KANSAS
46652,853573,KANSAS
46653,853575,KANSAS
46654,853578,KANSAS
46655,826139,PENNSYLVANIA
46656,842741,TEXAS
46657,847649,TEXAS
46659,842733,Texas
46660,845634,Texas
46661,822607,Nebraska
46662,822610,Nebraska
46663,827163,IOWA
46671,846218,FLORIDA
46672,846220,ATLANTIC SOUTH
46673,846221,FLORIDA
46674,846222,FLORIDA
46675,846224,Florida
46676,835818,Virginia
46677,846964,NORTH CAROLINA
46678,846966,NORTH CAROLINA
46679,846968,NORTH CAROLINA
46680,848007,VIRGINIA
46681,847449,Massachusetts
46682,847451,Massachusetts
46683,847452,Massachusetts
46684,847453,Massachusetts
46685,847454,Massachusetts
46686,847455,MASSACHUSETTS
46687,847460,Massachusetts
46688,847591,VIRGINIA
46689,847599,VIRGINIA
46690,847598,VIRGINIA
46691,835711,VIRGINIA
46692,835719,VIRGINIA
46693,835771,VIRGINIA
46694,834715,NEW JERSEY
46695,834716,NEW JERSEY
46696,834717,NEW JERSEY
46705,859763,MISSOURI
46706,859764,MISSOURI
46707,859765,MISSOURI
46721,839735,LAKE HURON
46722,844881,MICHIGAN
46723,844883,MICHIGAN
46724,846642,LAKE ST CLAIR
46725,846660,MICHIGAN
46726,846661,MICHIGAN
46727,846662,MICHIGAN
46728,846664,MICHIGAN
46729,846665,MICHIGAN
46730,846667,MICHIGAN
46731,846668,MICHIGAN
46737,846574,COLORADO
46738,846575,COLORADO
46739,846576,COLORADO
46740,847539,COLORADO
46741,847603,COLORADO
46746,860323,WISCONSIN
46747,859384,TEXAS
46748,832960,TEXAS
46749,833244,LOUISIANA
46758,848450,KANSAS
46759,848451,KANSAS
46760,848452,KANSAS
46761,848453,KANSAS
46762,845367,SOUTH DAKOTA
46765,830083,HAWAII
46783,827161,IOWA
46785,840991,PENNSYLVANIA
46786,842150,PENNSYLVANIA
46787,842175,PENNSYLVANIA
46788,842177,PENNSYLVANIA
46789,841813,MONTANA
46790,841814,MONTANA
46791,841815,MONTANA
46792,841816,MONTANA
46793,827883,PENNSYLVANIA
46794,827884,PENNSYLVANIA
46795,827886,PENNSYLVANIA
46796,827887,PENNSYLVANIA
46801,829677,NEW MEXICO
46802,829678,NEW MEXICO
46803,829679,NEW MEXICO
46806,832524,NEW MEXICO
46808,825480,FLORIDA
46819,856633,MICHIGAN
46820,856636,MICHIGAN
46821,856638,MICHIGAN
46822,856654,LAKE MICHIGAN
46823,856657,LAKE HURON
46824,854773,OKLAHOMA
46825,854774,OKLAHOMA
46826,837707,ARIZONA
46827,837888,ARIZONA
46828,835657,WEST VIRGINIA
46829,835668,West Virginia
46830,835700,WEST VIRGINIA
46840,859780,MISSOURI
46841,859781,MISSOURI
46842,851309,NORTH CAROLINA
46843,859782,MISSOURI
46844,825469,MISSOURI
46845,825470,MISSOURI
46846,828021,KANSAS
46847,822228,NEBRASKA
46848,822229,NEBRASKA
46849,822230,NEBRASKA
46850,822231,NEBRASKA
46857,859807,MISSOURI
46858,859819,MISSOURI
46859,859821,MISSOURI
46861,843940,OHIO
46862,843944,OHIO
46863,843945,OHIO
46864,843946,OHIO
46865,845050,OHIO
46866,845051,OHIO
46867,845052,OHIO
46868,845053,OHIO
46869,845054,OHIO
46870,859837,MISSOURI
46871,859839,MISSOURI
46872,859840,MISSOURI
46873,859845,MISSOURI
46874,859847,MISSOURI
46875,845791,MISSISSIPPI
46876,845876,NORTH CAROLINA
46877,845878,NORTH CAROLINA
46878,853251,COLORADO
46879,853253,COLORADO
46880,862104,ARKANSAS
46881,868549,TENNESSEE
46882,862105,TENNESSEE
46883,846476,MASSACHUSETTS
46884,846490,ILLINOIS
46885,846493,ILLINOIS
46886,846494,ILLINOIS
46898,846525,NEW YORK
46900,862883,WEST VIRGINIA
46901,843154,TENNESSEE
46902,845322,OHIO
46907,847044,OHIO
46909,846549,GULF OF MEXICO
46910,846550,GULF OF MEXICO
46911,846551,GULF OF MEXICO
46912,843751,PENNSYLVANIA
46913,843753,PENNSYLVANIA
46914,843755,PENNSYLVANIA
46915,843756,PENNSYLVANIA
46916,843757,PENNSYLVANIA
46925,847372,TEXAS
46926,847374,SOUTH DAKOTA
46927,841878,INDIANA
46928,841879,INDIANA
46929,841880,INDIANA
46930,846082,PENNSYLVANIA
46931,846083,PENNSYLVANIA
46932,846092,PENNSYLVANIA
46933,846097,PENNSYLVANIA
46934,846110,PENNSYLVANIA
46935,846116,OHIO
46936,846118,OHIO
46937,845143,WEST VIRGINIA
46938,845152,WEST VIRGINIA
46939,845153,WEST VIRGINIA
46941,846202,PENNSYLVANIA
46942,844820,IOWA
46943,844821,Iowa
46944,844925,Illinois
46945,844929,Illinois
46946,844935,Illinois
46947,844942,Illinois
46948,845093,Pennsylvania
46949,845094,PENNSYLVANIA
46950,845095,PENNSYLVANIA
46953,845013,PENNSYLVANIA
46954,845014,PENNSYLVANIA
46955,845015,PENNSYLVANIA
46956,844989,OHIO
46957,857978,KANSAS
46959,853283,KANSAS
46962,857979,KANSAS
46963,843707,KENTUCKY
46966,843737,KENTUCKY
46967,844907,ARKANSAS
46969,822601,NEBRASKA
46970,822602,NEBRASKA
46971,822605,NEBRASKA
46972,822606,NEBRASKA
46974,853319,KANSAS
46975,853320,KANSAS
46976,853321,KANSAS
46977,853324,KANSAS
46978,868629,KANSAS
46979,853325,COLORADO
46980,853326,COLORADO
46981,853327,COLORADO
46985,846226,ATLANTIC SOUTH
46986,846227,ATLANTIC SOUTH
46987,846240,GULF OF MEXICO
46988,846239,GULF OF MEXICO
46989,847011,VIRGINIA
46990,847012,VIRGINIA
46991,848010,VIRGINIA
46992,848014,VIRGINIA
46993,847013,VIRGINIA
46994,847016,VIRGINIA
46995,847019,VIRGINIA
46996,847461,MASSACHUSETTS
46997,847462,MASSACHUSETTS
46998,847463,MASSACHUSETTS
46999,847464,MASSACHUSETTS
47000,847465,MASSACHUSETTS
47001,847466,MASSACHUSETTS
47002,847467,MASSACHUSETTS
47003,835773,VIRGINIA
47004,835786,VIRGINIA
47005,835780,VIRGINIA
47006,835802,VIRGINIA
47007,835809,VIRGINIA
47008,846985,VIRGINIA
47009,847625,VIRGINIA
47010,847627,VIRGINIA
47011,847626,VIRGINIA
47012,847630,North Carolina
47013,847632,North Carolina
47014,847631,North Carolina
47015,834669,NEW JERSEY
47016,834670,NEW JERSEY
47017,834671,NEW JERSEY
47018,834718,NEW JERSEY
47019,834719,NEW JERSEY
47020,834720,NEW JERSEY
47026,847651,TEXAS
47027,847652,TEXAS
47028,847175,TENNESSEE
47029,859766,MISSOURI
47030,859767,MISSOURI
47031,859768,MISSOURI
47032,846466,WISCONSIN
47033,840684,PENNSYLVANIA
47034,840716,PENNSYLVANIA
47035,840725,PENNSYLVANIA
47036,840726,PENNSYLVANIA
47037,840739,PENNSYLVANIA
47038,840778,PENNSYLVANIA
47039,840779,PENNSYLVANIA
47040,840789,PENNSYLVANIA
47049,846670,MICHIGAN
47050,846671,MICHIGAN
47051,846674,MICHIGAN
47052,846687,MICHIGAN
47053,846688,MICHIGAN
47054,846689,MICHIGAN
47055,846696,MICHIGAN
47056,846703,MICHIGAN
47057,846704,MICHIGAN
47058,846705,MICHIGAN
47059,846719,MICHIGAN
47066,846577,Colorado
47067,846578,COLORADO
47068,846579,COLORADO
47069,847540,COLORADO
47070,847541,COLORADO
47071,847604,COLORADO
47072,847605,COLORADO
47073,859329,PUERTO RICO
47074,859946,PUERTO RICO
47075,860328,PUERTO RICO
47077,860332,PUERTO RICO
47078,860329,PUERTO RICO
47079,859856,Wisconsin
47087,855130,New Mexico
47088,839188,ARKANSAS
47089,839192,ARKANSAS
47108,826392,SOUTH DAKOTA
47109,842180,PENNSYLVANIA
47110,842184,PENNSYLVANIA
47111,842186,Pennsylvania
47112,842294,Pennsylvania
47113,842295,PENNSYLVANIA
47114,842317,PENNSYLVANIA
47115,827888,PENNSYLVANIA
47116,827889,PENNSYLVANIA
47117,827635,OHIO
47118,827636,OHIO
47119,827638,OHIO
47120,827640,OHIO
47121,827893,OHIO
47122,827895,Ohio
47123,827896,OHIO
47128,829416,FLORIDA
47129,829417,FLORIDA
47130,829433,MONTANA
47131,829434,MONTANA
47132,829435,MONTANA
47133,829436,WYOMING
47134,829438,WYOMING
47136,823884,ATLANTIC SOUTH
47137,823887,ATLANTIC SOUTH
47138,831282,Florida
47139,831284,FLORIDA
47140,832319,MISSOURI
47141,832599,KENTUCKY
47149,854777,OKLAHOMA
47150,854778,OKLAHOMA
47151,854779,OKLAHOMA
47152,854780,OKLAHOMA
47153,854781,OKLAHOMA
47154,854782,OKLAHOMA
47155,854783,OKLAHOMA
47156,854775,OKLAHOMA
47157,854776,OKLAHOMA
47158,854784,OKLAHOMA
47159,854785,OKLAHOMA
47160,832896,MONTANA
47161,838491,MASSACHUSETTS
47162,838492,MASSACHUSETTS
47163,838496,MASSACHUSETTS
47164,838509,MASSACHUSETTS
47165,851307,NORTH CAROLINA
47166,837644,ARIZONA
47167,837653,CALIFORNIA
47168,837656,CALIFORNIA
47169,837657,CALIFORNIA
47170,837659,CALIFORNIA
47171,837661,CALIFORNIA
47174,841230,MONTANA
47179,859783,MISSOURI
47180,859784,MISSOURI
47181,859785,MISSOURI
47182,843637,GULF OF MEXICO
47184,848399,KANSAS
47185,846435,NEBRASKA
47187,857262,SOUTH CAROLINA
47189,857045,IDAHO
47190,857054,IDAHO
47191,857077,IDAHO
47193,859823,MISSOURI
47194,848072,LAKE MICHIGAN
47195,859822,MISSOURI
47196,845055,OHIO
47197,845056,OHIO
47198,845057,OHIO
47199,845058,OHIO
47200,845059,OHIO
47201,859829,MISSOURI
47202,859830,MISSOURI
47203,859831,MISSOURI
47204,845881,NORTH CAROLINA
47205,845893,NORTH CAROLINA
47206,845894,NORTH CAROLINA
47208,845944,NORTH CAROLINA
47209,845403,SOUTH CAROLINA
47210,845409,SOUTH CAROLINA
47211,845411,SOUTH CAROLINA
47213,853306,COLORADO
47214,853307,COLORADO
47215,853308,COLORADO
47216,853310,COLORADO
47217,853311,COLORADO
47218,853312,COLORADO
47219,853313,COLORADO
47220,853314,COLORADO
47221,868627,COLORADO
47222,853316,COLORADO
47223,846495,ILLINOIS
47224,846496,ILLINOIS
47225,846530,ILLINOIS
47226,846533,ILLINOIS
47239,845323,OHIO
47240,845324,OHIO
47241,845325,OHIO
47242,846552,GULF OF MEXICO
47243,847054,GULF OF MEXICO
47244,847056,GULF OF MEXICO
47245,847057,GULF OF MEXICO
47246,847478,GULF OF MEXICO
47247,847570,GULF OF MEXICO
47248,847571,GULF OF MEXICO
47250,843758,PENNSYLVANIA
47251,847090,GULF OF MEXICO
47253,847116,TENNESSEE
47260,839139,ILLINOIS
47261,841881,INDIANA
47262,841882,INDIANA
47264,844812,INDIANA
47265,844814,INDIANA
47266,846124,OHIO
47267,846130,OHIO
47268,846132,OHIO
47269,846134,OHIO
47270,846144,OHIO
47271,846068,PENNSYLVANIA
47272,846181,PENNSYLVANIA
47273,846175,PENNSYLVANIA
47274,846176,PENNSYLVANIA
47275,846177,PENNSYLVANIA
47276,846200,PENNSYLVANIA
47277,844951,ILLINOIS
47278,846884,ILLINOIS
47279,846886,ILLINOIS
47280,847469,COLORADO
47281,844941,ILLINOIS
47282,844949,ILLINOIS
47284,845034,PENNSYLVANIA
47285,845036,PENNSYLVANIA
47286,844990,OHIO
47287,844991,OHIO
47288,844993,OHIO
47289,845006,PENNSYLVANIA
47290,845009,PENNSYLVANIA
47292,847628,SOUTH CAROLINA
47295,847643,SOUTH DAKOTA
47296,847644,SOUTH DAKOTA
47297,853526,COLORADO
47298,853534,NEBRASKA
47299,843735,KENTUCKY
47300,843743,KENTUCKY
47301,843741,Kentucky
47302,843736,Kentucky
47304,850252,VIRGINIA
47308,847951,SOUTH CAROLINA
47309,853533,KANSAS
47310,853531,KANSAS
47311,853532,KANSAS
47312,853538,KANSAS
47313,853539,KANSAS
47314,853540,KANSAS
47315,853541,KANSAS
47316,853543,KANSAS
47317,853542,KANSAS
47318,846233,FLORIDA
47319,845364,MINNESOTA
47322,845374,SOUTH DAKOTA
47323,845375,SOUTH DAKOTA
47324,847021,VIRGINIA
47325,847424,MASSACHUSETTS
47326,847425,MASSACHUSETTS
47327,847428,MASSACHUSETTS
47328,847429,MASSACHUSETTS
47329,847430,MASSACHUSETTS
47330,847431,MASSACHUSETTS
47331,848002,MASSACHUSETTS
47332,848003,MASSACHUSETTS
47333,848004,Massachusetts
47334,848008,Massachusetts
47335,848009,Massachusetts
47336,848011,Massachusetts
47337,848012,MASSACHUSETTS
47338,847014,VIRGINIA
47339,847017,VIRGINIA
47340,847018,VIRGINIA
47341,847020,VIRGINIA
47342,847022,VIRGINIA
47345,847920,NORTH CAROLINA
47346,847918,NORTH CAROLINA
47347,847919,NORTH CAROLINA
47348,847925,VIRGINIA
47349,847931,VIRGINIA
47350,847935,VIRGINIA
47351,847926,VIRGINIA
47352,835355,LOUISIANA
47354,840555,WISCONSIN
47355,841016,MINNESOTA
47356,842700,WISCONSIN
47357,842701,WISCONSIN
47358,834672,NEW JERSEY
47359,834673,NEW JERSEY
47360,834674,NEW JERSEY
47361,834721,NEW JERSEY
47362,834722,NEW JERSEY
47363,834723,NEW JERSEY
47364,845938,TEXAS
47366,844788,FLORIDA
47367,846246,FLORIDA
47368,844353,OKLAHOMA
47369,844354,OKLAHOMA
47370,844355,OKLAHOMA
47371,844356,OKLAHOMA
47372,844357,OKLAHOMA
47373,859769,MISSOURI
47374,859770,MISSOURI
47375,859771,MISSOURI
47376,850262,VIRGINIA
47377,840790,PENNSYLVANIA
47378,840808,PENNSYLVANIA
47379,842570,Pennsylvania
47380,842607,Pennsylvania
47381,844149,PENNSYLVANIA
47382,847375,PENNSYLVANIA
47383,847377,PENNSYLVANIA
47384,847378,PENNSYLVANIA
47393,846720,MICHIGAN
47394,846721,MICHIGAN
47395,846722,MICHIGAN
47396,846723,MICHIGAN
47397,846724,MICHIGAN
47398,846726,MICHIGAN
47399,846727,MICHIGAN
47400,846734,LAKE ST CLAIR
47401,846735,Ohio
47402,846747,MICHIGAN
47403,846748,MICHIGAN
47404,846749,MICHIGAN
47411,846580,COLORADO
47412,846581,COLORADO
47413,846582,COLORADO
47414,846583,COLORADO
47415,847542,COLORADO
47416,847543,COLORADO
47417,847785,COLORADO
47418,847786,COLORADO
47419,859973,WISCONSIN
47420,860325,WISCONSIN
47433,839198,ARKANSAS
47434,839208,ARKANSAS
47436,837020,ARIZONA
47443,844723,TENNESSEE
47444,844724,TENNESSEE
47446,828745,SOUTH DAKOTA
47447,829394,MISSOURI
47448,842323,PENNSYLVANIA
47449,842332,PENNSYLVANIA
47450,842562,PENNSYLVANIA
47451,842565,PENNSYLVANIA
47452,842566,PENNSYLVANIA
47453,842567,PENNSYLVANIA
47454,827897,OHIO
47455,827898,OHIO
47456,827899,OHIO
47457,827900,OHIO
47458,827901,OHIO
47459,827902,OHIO
47460,827903,OHIO
47461,827904,OHIO
47462,827905,OHIO
47466,830174,PENNSYLVANIA
47467,830185,PENNSYLVANIA
47468,830197,PENNSYLVANIA
47469,830175,NEW JERSEY
47470,829004,MONTANA
47471,829005,MONTANA
47472,829006,MONTANA
47473,830411,MONTANA
47474,832627,KENTUCKY
47475,832638,KENTUCKY
47476,832649,KENTUCKY
47477,832652,KENTUCKY
47478,832655,KENTUCKY
47486,854812,OKLAHOMA
47487,854930,OKLAHOMA
47488,854931,OKLAHOMA
47489,854932,OKLAHOMA
47490,854933,OKLAHOMA
47497,838525,MASSACHUSETTS
47498,838528,MASSACHUSETTS
47499,839352,MASSACHUSETTS
47500,841469,PENNSYLVANIA
47501,841473,PENNSYLVANIA
47512,859786,MISSOURI
47513,859787,MISSOURI
47514,859788,MISSOURI
47518,855372,SOUTH CAROLINA
47521,856156,SOUTH CAROLINA
47523,848073,LAKE MICHIGAN
47524,848074,LAKE MICHIGAN
47526,851392,WISCONSIN
47527,851399,WISCONSIN
47528,851400,WISCONSIN
47529,851442,WISCONSIN
47530,851446,WISCONSIN
47531,859842,MISSOURI
47532,859843,MISSOURI
47533,859844,MISSOURI
47534,845412,SOUTH CAROLINA
47535,845940,SOUTH CAROLINA
47536,845942,SOUTH CAROLINA
47537,857420,MISSOURI
47538,857421,MISSOURI
47539,857422,ILLINOIS
47540,857423,ILLINOIS
47541,857424,MISSOURI
47542,827409,ILLINOIS
47543,853264,NEBRASKA
47544,853265,NEBRASKA
47546,846506,CONNECTICUT
47547,846863,PENNSYLVANIA
47548,846865,PENNSYLVANIA
47549,846866,PENNSYLVANIA
47550,846868,Pennsylvania
47562,845326,Ohio
47563,845327,Ohio
47564,845328,Ohio
47565,816285,Ohio
47567,846890,Pennsylvania
47568,846891,PENNSYLVANIA
47569,830514,Ohio
47570,830515,OHIO
47571,835556,NEBRASKA
47572,846213,NEBRASKA
47573,846214,NEBRASKA
47574,835590,NEBRASKA
47575,835591,NEBRASKA
47576,846984,NEW HAMPSHIRE
47577,843790,Arizona
47578,843793,ARIZONA
47579,843800,ARIZONA
47580,843805,Arizona
47581,843808,ARIZONA
47582,844815,INDIANA
47583,844817,INDIANA
47584,844818,INDIANA
47585,844819,INDIANA
47586,841871,INDIANA
47587,846070,PENNSYLVANIA
47588,846073,PENNSYLVANIA
47589,846075,PENNSYLVANIA
47590,846107,Pennsylvania
47591,846078,PENNSYLVANIA
47592,846085,PENNSYLVANIA
47593,846180,Pennsylvania
47594,846183,Pennsylvania
47595,846185,Pennsylvania
47596,846187,PENNSYLVANIA
47597,846189,PENNSYLVANIA
47598,846190,PENNSYLVANIA
47599,847472,COLORADO
47600,844970,IOWA
47601,844973,IOWA
47602,844974,IOWA
47603,844975,IOWA
47604,845038,PENNSYLVANIA
47607,845010,PENNSYLVANIA
47608,845011,PENNSYLVANIA
47609,853582,KANSAS
47610,853328,KANSAS
47611,853329,KANSAS
47612,853330,KANSAS
47613,853331,KANSAS
47614,853549,NEBRASKA
47615,853550,NEBRASKA
47616,847646,SOUTH DAKOTA
47617,842756,TEXAS
47618,842735,TEXAS
47619,842743,TEXAS
47620,843677,KENTUCKY
47621,843679,KENTUCKY
47625,849373,MINNESOTA
47626,850255,VIRGINIA
47627,827133,SOUTH DAKOTA
47628,827040,SOUTH DAKOTA
47629,827312,IOWA
47631,847974,NORTH CAROLINA
47632,847979,NORTH CAROLINA
47633,847976,NORTH CAROLINA
47634,844787,ATLANTIC SOUTH
47637,845378,SOUTH DAKOTA
47638,845379,SOUTH DAKOTA
47639,845682,SOUTH DAKOTA
47640,845691,SOUTH DAKOTA
47641,845701,SOUTH DAKOTA
47642,845715,SOUTH DAKOTA
47644,847432,MASSACHUSETTS
47645,847433,MASSACHUSETTS
47646,847434,MASSACHUSETTS
47647,847436,MASSACHUSETTS
47648,847438,MASSACHUSETTS
47649,847439,MASSACHUSETTS
47650,847440,MASSACHUSETTS
47651,848013,MASSACHUSETTS
47652,847027,VIRGINIA
47653,847023,NORTH CAROLINA
47654,847028,NORTH CAROLINA
47655,847278,VIRGINIA
47656,847279,VIRGINIA
47657,850254,VIRGINIA
47658,847610,Virginia
47659,847615,Virginia
47660,847611,VIRGINIA
47661,847616,VIRGINIA
47662,847618,VIRGINIA
47663,847619,VIRGINIA
47664,847936,VIRGINIA
47665,847929,VIRGINIA
47666,847930,VIRGINIA
47667,847932,VIRGINIA
47668,847937,VIRGINIA
47669,847933,VIRGINIA
47670,841017,MINNESOTA
47671,841018,MINNESOTA
47672,841019,Minnesota
47673,846211,MINNESOTA
47674,846457,Minnesota
47675,842702,WISCONSIN
47676,842715,WISCONSIN
47677,842734,WISCONSIN
47678,842736,WISCONSIN
47679,846618,WISCONSIN
47680,846619,WISCONSIN
47681,850259,VIRGINIA
47682,834675,NEW JERSEY
47683,834676,NEW JERSEY
47684,834677,NEW JERSEY
47685,834724,NEW JERSEY
47686,834725,NEW JERSEY
47687,834726,NEW JERSEY
47688,844358,OKLAHOMA
47689,844359,OKLAHOMA
47690,844360,OKLAHOMA
47691,844361,OKLAHOMA
47692,844362,OKLAHOMA
47693,844363,OKLAHOMA
47694,844365,OKLAHOMA
47695,844366,OKLAHOMA
47696,844367,OKLAHOMA
47697,844368,OKLAHOMA
47698,844372,OKLAHOMA
47699,844373,Oklahoma
47700,844375,Oklahoma
47701,859772,Missouri
47702,859773,Missouri
47703,859774,MISSOURI
47704,847475,PENNSYLVANIA
47705,847493,PENNSYLVANIA
47706,852329,NEBRASKA
47707,852330,NEBRASKA
47708,852331,NEBRASKA
47709,852333,NEBRASKA
47710,852335,NEBRASKA
47719,846750,MICHIGAN
47720,847994,LAKE ST CLAIR
47721,847996,LAKE ST CLAIR
47722,835298,LOUISIANA
47723,835309,LOUISIANA
47724,835328,GULF OF MEXICO
47725,835337,GULF OF MEXICO
47726,835340,GULF OF MEXICO
47733,846584,COLORADO
47734,846585,COLORADO
47735,846586,COLORADO
47736,846587,COLORADO
